  0.18000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.21928E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.24000E+0005  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.12000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35019E+0004
  0.14072E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35022E+0004
  0.18000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35028E+0004
  0.21928E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35035E+0004
  0.24000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35038E+0004
  0.12000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35056E+0004
  0.14072E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35065E+0004
  0.18000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35083E+0004
  0.21928E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35101E+0004
  0.24000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35110E+0004
  0.12000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35092E+0004
  0.14072E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35108E+0004
  0.18000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35137E+0004
  0.21928E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35166E+0004
  0.24000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35182E+0004
  0.12000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35111E+0004
  0.14072E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35130E+0004
  0.18000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35166E+0004
  0.21928E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35201E+0004
  0.24000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35220E+0004
  0.24000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.26072E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.30000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.33928E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.36000E+0005  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.24000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35038E+0004
  0.26072E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35041E+0004
  0.30000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35047E+0004
  0.33928E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35052E+0004
  0.36000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35055E+0004
  0.24000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35110E+0004
  0.26072E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35119E+0004
  0.30000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35136E+0004
  0.33928E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35152E+0004
  0.36000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35161E+0004
  0.24000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35182E+0004
  0.26072E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35197E+0004
  0.30000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35225E+0004
  0.33928E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35251E+0004
  0.36000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35265E+0004
  0.24000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35220E+0004
  0.26072E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35238E+0004
  0.30000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35271E+0004
  0.33928E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35303E+0004
  0.36000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35320E+0004
  0.36000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.38072E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.42000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.45928E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.48000E+0005  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.36000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35055E+0004
  0.38072E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35058E+0004
  0.42000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35063E+0004
  0.45928E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35069E+0004
  0.48000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35071E+0004
  0.36000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35161E+0004
  0.38072E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35169E+0004
  0.42000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35184E+0004
  0.45928E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35199E+0004
  0.48000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35206E+0004
  0.36000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35265E+0004
  0.38072E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35279E+0004
  0.42000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35304E+0004
  0.45928E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35328E+0004
  0.48000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35341E+0004
  0.36000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35320E+0004
  0.38072E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35337E+0004
  0.42000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35367E+0004
  0.45928E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35396E+0004
  0.48000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35411E+0004
  0.48000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.50072E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.54000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.57928E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.60000E+0005  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.48000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35071E+0004
  0.50072E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35074E+0004
  0.54000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35078E+0004
  0.57928E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35082E+0004
  0.60000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35085E+0004
  0.48000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35206E+0004
  0.50072E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35214E+0004
  0.54000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35227E+0004
  0.57928E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35239E+0004
  0.60000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35245E+0004
  0.48000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35341E+0004
  0.50072E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35353E+0004
  0.54000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35374E+0004
  0.57928E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35394E+0004
  0.60000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35405E+0004
  0.48000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35411E+0004
  0.50072E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35426E+0004
  0.54000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35451E+0004
  0.57928E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35476E+0004
  0.60000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35488E+0004
  0.60000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.62072E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.66000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.69928E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.72000E+0005  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.60000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35085E+0004
  0.62072E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35087E+0004
  0.66000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35090E+0004
  0.69928E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35094E+0004
  0.72000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35095E+0004
  0.60000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35245E+0004
  0.62072E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35251E+0004
  0.66000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35261E+0004
  0.69928E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35271E+0004
  0.72000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35276E+0004
  0.60000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35405E+0004
  0.62072E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35415E+0004
  0.66000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35432E+0004
  0.69928E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35448E+0004
  0.72000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35456E+0004
  0.60000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35488E+0004
  0.62072E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35500E+0004
  0.66000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35521E+0004
  0.69928E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35540E+0004
  0.72000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35550E+0004
  0.72000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.74072E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.78000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.81928E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.84000E+0005  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.72000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35095E+0004
  0.74072E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35097E+0004
  0.78000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35100E+0004
  0.81928E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35102E+0004
  0.84000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35103E+0004
  0.72000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35276E+0004
  0.74072E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35281E+0004
  0.78000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35288E+0004
  0.81928E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35295E+0004
  0.84000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35298E+0004
  0.72000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35456E+0004
  0.74072E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35464E+0004
  0.78000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35476E+0004
  0.81928E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35487E+0004
  0.84000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35492E+0004
  0.72000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35550E+0004
  0.74072E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35559E+0004
  0.78000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35575E+0004
  0.81928E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35588E+0004
  0.84000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35594E+0004
  0.84000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.86072E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.90000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.93928E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.96000E+0005  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.84000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35103E+0004
  0.86072E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35104E+0004
  0.90000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35106E+0004
  0.93928E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35107E+0004
  0.96000E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35107E+0004
  0.84000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35298E+0004
  0.86072E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35301E+0004
  0.90000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35306E+0004
  0.93928E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35309E+0004
  0.96000E+0005  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35311E+0004
  0.84000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35492E+0004
  0.86072E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35497E+0004
  0.90000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35505E+0004
  0.93928E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35511E+0004
  0.96000E+0005  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35513E+0004
  0.84000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35594E+0004
  0.86072E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35600E+0004
  0.90000E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35609E+0004
  0.93928E+0005  0.25200E+0006  0.26000E+0004            NaN  0.35616E+0004
  0.96000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35619E+0004
  0.96000E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.98072E+0005  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.10200E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.10593E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.10800E+0006  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.96000E+0005  0.24207E+0006  0.26000E+0004            NaN  0.35107E+0004
  0.98072E+0005  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35108E+0004
  0.10200E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35108E+0004
  0.10593E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35108E+0004
  0.10800E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35108E+0004
  0.96000E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35311E+0004
  0.98072E+0005  0.24600E+0006  0.26000E+0004            NaN  0.35312E+0004
  0.10200E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35313E+0004
  0.10593E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35314E+0004
  0.10800E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35313E+0004
  0.96000E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35513E+0004
  0.98072E+0005  0.24993E+0006  0.26000E+0004            NaN  0.35515E+0004
  0.10200E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35517E+0004
  0.10593E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35518E+0004
  0.10800E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35517E+0004
  0.96000E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35619E+0004
  0.98072E+0005  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35622E+0004
  0.10200E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35624E+0004
  0.10593E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35625E+0004
  0.10800E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35624E+0004
  0.10800E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.11007E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.11400E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.11793E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.12000E+0006  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.10800E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35108E+0004
  0.11007E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35108E+0004
  0.11400E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35107E+0004
  0.11793E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35106E+0004
  0.12000E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35106E+0004
  0.10800E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35313E+0004
  0.11007E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35313E+0004
  0.11400E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35311E+0004
  0.11793E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35308E+0004
  0.12000E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35306E+0004
  0.10800E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35517E+0004
  0.11007E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35516E+0004
  0.11400E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35513E+0004
  0.11793E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35508E+0004
  0.12000E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35505E+0004
  0.10800E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35624E+0004
  0.11007E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35623E+0004
  0.11400E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35619E+0004
  0.11793E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35613E+0004
  0.12000E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35609E+0004
  0.12000E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.12207E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.12600E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.12993E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.13200E+0006  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.12000E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35106E+0004
  0.12207E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35105E+0004
  0.12600E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35103E+0004
  0.12993E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35101E+0004
  0.13200E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35100E+0004
  0.12000E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35306E+0004
  0.12207E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35304E+0004
  0.12600E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35298E+0004
  0.12993E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35292E+0004
  0.13200E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35288E+0004
  0.12000E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35505E+0004
  0.12207E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35501E+0004
  0.12600E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35493E+0004
  0.12993E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35482E+0004
  0.13200E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35476E+0004
  0.12000E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35609E+0004
  0.12207E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35605E+0004
  0.12600E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35594E+0004
  0.12993E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35582E+0004
  0.13200E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35575E+0004
  0.13200E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.13407E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.13800E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.14193E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.14400E+0006  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.13200E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35100E+0004
  0.13407E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35098E+0004
  0.13800E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35096E+0004
  0.14193E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35092E+0004
  0.14400E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35091E+0004
  0.13200E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35288E+0004
  0.13407E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35285E+0004
  0.13800E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35276E+0004
  0.14193E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35267E+0004
  0.14400E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35262E+0004
  0.13200E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35476E+0004
  0.13407E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35470E+0004
  0.13800E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35456E+0004
  0.14193E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35441E+0004
  0.14400E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35432E+0004
  0.13200E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35575E+0004
  0.13407E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35567E+0004
  0.13800E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35550E+0004
  0.14193E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35532E+0004
  0.14400E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35522E+0004
  0.14400E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.14607E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.15000E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.15393E+0006  0.24000E+0006  0.26000E+0004            NaN  0.35000E+0004
  0.15600E+0006  0.24000E+0006  0.26000E+0004  0.00000E+0000  0.35000E+0004
  0.14400E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35091E+0004
  0.14607E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35089E+0004
  0.15000E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35085E+0004
  0.15393E+0006  0.24207E+0006  0.26000E+0004            NaN  0.35081E+0004
  0.15600E+0006  0.24207E+0006  0.26000E+0004  0.00000E+0000  0.35078E+0004
  0.14400E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35262E+0004
  0.14607E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35257E+0004
  0.15000E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35245E+0004
  0.15393E+0006  0.24600E+0006  0.26000E+0004            NaN  0.35233E+0004
  0.15600E+0006  0.24600E+0006  0.26000E+0004  0.00000E+0000  0.35227E+0004
  0.14400E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35432E+0004
  0.14607E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35424E+0004
  0.15000E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35405E+0004
  0.15393E+0006  0.24993E+0006  0.26000E+0004            NaN  0.35385E+0004
  0.15600E+0006  0.24993E+0006  0.26000E+0004  0.00000E+0000  0.35374E+0004
  0.14400E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35522E+0004
  0.14607E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35511E+0004
  0.15000E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35489E+0004
  0.15393E+0006  0.25200E+0006  0.26000E+0004            NaN  0.35464E+0004
  0.15600E+0006  0.25200E+0006  0.26000E+0004  0.00000E+0000  0.35452E+0004
